# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
6434.86 671.246 5764.56 14.2748 5764.53 10.677 3.79219 -1165.45 15.3058 480.67 1165.56 0.105658 0.000700176
44023.8 3932.17 40092.6 8.42352 40092.6 1.68413 2.77051 -289.662 18.2477 3665.15 290.249 33607 0.00617649
25245.1 19112 6133.98 -0.778296 6133.98 -1.13376 -2.58709 -4317.63 -4.61947 2367.11 4317.63 0.105658 0.00351453
6717.17 1349.96 5368.15 2.27634 5368.15 -5.66773 -4.64462 -2231.59 2.84434 1820.18 2231.6 0.105658 0.000740465
21573.2 1931.86 19642.3 8.36151 19642.3 34.7573 2.89977 -675.87 18.2758 3677.28 676.124 7396.44 0.00296931
189529 67578.1 121952 -52.7735 121952 10.5704 -5.60193 -2116.91 16.0846 2705.39 2116.98 465.234 0.0220308
517.503 61.7374 456.705 -0.584442 456.703 -1.05387 -6.9459 -411.894 -5.68463 609.486 411.991 126.371 1.4025e-05
2452.91 1078.28 1375.57 9.95838 1375.52 -6.26866 -4.12739 -882.091 -4.94375 641.571 882.114 0.105658 0.000181072
13662.4 2801.75 10861.5 -16.6193 10861.5 -37.1223 3.76725 -2609.75 8.84695 2980.12 2609.77 269.638 0.00177545
5546.46 3288.5 2258.9 27.8303 2258.73 -4.48408 -2.79971 -584.73 -8.07845 1550.77 584.792 1071.24 0.000575333
51144.9 20222.5 30923.3 -17.3577 30923.3 -12.298 1.28727 -6697.09 -7.21138 3665.92 6697.09 0.105658 0.00713191
11222.1 4360.44 6862.56 13.1104 6862.53 14.7902 -15.2038 -4093.6 -1.4198 1412.51 4093.62 0.105658 0.00140651
