# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
19110.1 1773.17 17337.8 2.62228 17337.8 -22.2958 -2.10631 -3446.9 13.759 3868.66 3446.93 249.886 0.593277
1903.95 948.674 956.219 13.8478 956.07 -9.65735 -26.2437 -1160.7 -2.54924 1021.43 1161 0.105658 0.0340566
24783.2 22928.3 1855.75 0.460283 1855.72 11.6542 9.70173 -1661.29 -2.35314 1727.39 1661.32 29.3279 0.765191
9949.54 5961.8 3988.68 -27.4015 3988.59 -0.811714 17.8592 -1768.87 -4.4564 820.464 1768.96 0.105658 0.296306
38967.7 16993.3 21975.3 -26.3572 21975.3 20.4595 4.82215 -1650.45 -19.563 2771.65 1650.57 3162.93 1.16046
63557.1 51028.5 12529.5 -28.8462 12529.4 -10.9839 19.0135 -4703.56 13.8956 2764.85 4703.62 0.105658 1.76072
673.835 20.5853 654.189 2.70364 654.178 -2.6073 -1.09689 7.33174 19.7303 561.896 21.077 633.477 0.00649462
52384.2 23724.4 28660.8 -29.6937 28660.7 4.7199 13.6017 -4894.55 -3.9391 1905.85 4894.57 0.105658 1.49883
9756.75 1923.46 7834.23 13.486 7834.22 1.54124 -10.9067 -4158.34 -12.4439 1424.05 4158.37 0.105658 0.289821
3565.63 1873.72 1692.85 -3.00622 1692.82 9.51371 -6.68646 -2249.62 2.10945 1166.28 2249.63 0.105658 0.0831005
142335 80383.4 61952.7 -72.5686 61952.7 3.32411 10.4549 -1052.55 -5.09728 3398.58 1052.62 24108.7 3.29345
2781.85 2321.68 461.109 6.11409 460.935 -11.1139 -7.2568 -686.663 -3.13123 614.586 686.708 0.105658 0.0590027
75557.9 20022.3 55536.6 -1.77643 55536.6 34.4568 -7.27465 -7042.26 -19.7826 4206.54 7042.29 0.105658 2.0257
2162.38 1652.14 511.178 -4.66082 511.13 -5.17128 18.8113 -1031.57 18.4307 548.141 1031.9 0.105658 0.0410995
23966.2 5422.14 18545 2.40282 18545 9.6518 -2.07247 -802.469 14.7117 2656.8 802.607 8591.71 0.740983
8068.35 4786.11 3283.18 1.10346 3283.17 5.10117 9.13239 -793.549 11.2609 1678.04 793.681 1021.17 0.232816
17155.1 1746.81 15409.2 -12.5425 15409.2 -21.3418 4.04058 -3893.85 -5.82797 2835.38 3893.86 0.105658 0.531907
2990.54 1429.48 1561.99 2.99186 1561.95 -10.945 5.15368 -2543.51 26.4414 1497.41 2543.65 0.105658 0.0652871
23921.8 22051.9 1870.8 -7.11841 1870.77 7.46167 8.42845 -2753.15 4.57834 1465.93 2753.17 0.105658 0.739663
29716.9 1947.29 27770.5 12.1796 27770.5 17.2028 -3.92027 -400.1 8.9554 2784.31 400.219 14647.7 0.907854
72730.1 43922.4 28808.7 -26.4773 28808.6 8.90397 -8.72808 -1454.56 -6.94579 3215.38 1454.61 1901.29 1.96464
13563.8 11584.9 1979.85 12.1501 1979.81 2.56713 -11.8587 -2361.1 2.45548 1009.29 2361.13 0.105658 0.416262
13081.5 4117.1 8965.35 -2.3158 8965.32 -22.7231 -0.202741 -2507.33 24.7456 2738.75 2507.45 141.42 0.400453
1036.82 247.728 790.027 1.882 789.967 -9.57562 5.78816 -1346.19 23.9282 845.725 1346.41 0.105658 0.0132456
3245.65 2655.52 591.07 11.3337 590.803 -13.6818 -7.77562 -831.348 26.5835 582.725 831.81 0.105658 0.0731094
8455.42 5786.04 2670.32 1.57412 2670.32 2.96414 -3.0758 -2818.13 10.9317 1651.4 2818.15 0.105658 0.245911
37498.2 23777 13722.1 1.06745 13722.1 21.8906 -3.09719 -2736.56 14.8227 2227.26 2736.6 0.105658 1.12148
5281.15 67.5503 5214.53 1.03865 5214.53 -2.29878 8.31266 -249.778 0.143091 1962.3 249.916 4358.72 0.138935
41259.6 3025.4 38235.1 -21.7016 38235.1 -21.7311 13.3639 -4672.64 -10.5931 3187.32 4672.67 0.105658 1.22041
4374.29 1438.06 2937.16 -20.0179 2937.08 -8.99023 -1.42675 -177.394 19.5185 1656.01 178.471 2540.82 0.109047
4921.54 878.13 4044.35 -0.772771 4044.33 -10.0945 10.5625 -3008.82 -10.2901 1356.99 3008.86 0.105658 0.127011
4301.98 3171.54 1131.38 -8.22539 1131.35 2.57949 16.9455 -3263.29 8.74395 1072.54 3263.35 0.105658 0.106695
24330.4 21160.2 3171.22 -49.5399 3170.82 -9.6916 13.1089 -1520.44 -10.6405 1490.69 1520.53 0.105658 0.751798
35281.5 19544.3 15738.1 -11.0377 15738 55.9795 10.4782 -4415.03 -25.4218 3273.06 4415.12 0.105658 1.06192
12457.5 3644.52 8813.91 4.0568 8813.91 3.18085 3.23825 -1966.91 3.94801 2178.56 1966.91 135.094 0.379899
1574.03 662.116 912.852 8.27204 912.802 4.90617 -9.62573 -1492.48 9.51872 953.19 1492.54 0.105658 0.0255478
19424.8 8410.64 11015.1 7.36695 11015 50.1147 4.03441 -1349.9 -21.976 2198.04 1350.08 944.973 0.60305
9383.8 2392.07 6992.66 -23.0205 6992.61 -15.8041 5.58715 -4144.59 -7.84323 2987.2 4144.6 0.105658 0.277258
49551.8 30048.1 19504.7 12.8757 19504.7 15.8093 8.32429 -731.707 1.6167 3244.12 731.757 11898.3 1.42977
21741.9 6558.63 15184.2 5.35447 15184.2 11.2008 2.01051 -5531.6 -18.9469 1415.55 5531.63 0.105658 0.674146
8228.74 2386.44 5843.24 16.5232 5843.21 10.2571 2.75629 -185.109 2.7972 2635.43 185.151 5132.19 0.238241
13718.4 5679.07 8040.26 2.10764 8040.26 -4.38889 5.72486 -1852.22 -10.2562 2360.67 1852.26 545.816 0.421317
23902.7 6266.28 17637.3 -9.03404 17637.3 -12.1321 1.21288 -1205.11 -14.8574 579.065 1205.21 0.105658 0.739093
6174.6 1525.39 4650.15 27.7918 4650.06 -7.24673 -2.78997 -1702.96 -2.59577 1971.28 1702.96 196.551 0.168839
7571.93 2171.69 5401.19 25.6318 5401.1 -14.8561 -17.8308 -1734.14 -3.59235 1775.22 1734.24 22.7316 0.216016
40320.7 8037.25 32284.4 -16.5901 32284.4 -22.0828 10.948 -3083.83 -16.1734 3888.89 3083.89 938.303 1.19596
4205.49 3503.91 702.514 -14.3636 702.28 11.0686 -6.14924 -208.243 15.1296 797.346 208.882 502.688 0.103563
82101.4 22340.7 59761.7 11.6062 59761.7 -13.5994 6.04324 -6413.11 -5.68282 1900.27 6413.12 0.105658 2.16411
2927.14 203.304 2724.77 -0.657411 2724.77 -2.12474 9.76996 -2160.36 -12.352 1797.2 2160.42 0.105658 0.0633668
74362.6 11798.4 62565.1 12.2354 62565.1 7.30971 5.20829 -1191.52 -9.75204 4298.96 1191.57 32977.4 2
4251.11 2572.31 1679.74 9.98966 1679.68 11.0722 -11.9253 -1568.4 5.32092 1132.64 1568.45 0.105658 0.105042
26393.8 3848.25 22546.4 -43.2056 22546.4 5.30122 9.93584 -354.327 0.512486 4084.54 354.467 16567 0.812434
24608.1 2660.13 21948.9 -23.1277 21948.9 9.43249 -0.833023 -2627.33 8.21425 2425.7 2627.35 0.105658 0.760023
38231.3 37839.9 392.267 0.929797 392.104 11.2658 0.268166 -450.501 5.60948 529.955 450.536 49.0302 1.14098
14652.1 9036.41 5616.62 -9.81521 5616.59 16.855 10.1933 -3433.49 -11.0029 1953.57 3433.53 0.105658 0.451707
9914.3 971.514 8943.73 14.3315 8943.72 -2.49973 -4.5549 -1355.45 18.1605 2278.74 1355.58 1430.08 0.295119
19977.5 10086 9892.48 -28.1643 9892.22 -65.3381 13.2386 -2492.57 11.7502 3323.72 2492.63 1012.47 0.620148
1957.15 1478.73 479.358 -6.17091 479.318 -0.353194 6.2614 -1173.46 12.5762 471.167 1173.55 0.105658 0.0354814
8112.51 3889.08 4224.37 -27.0712 4224.25 15.3577 7.01102 -643.672 -21.3899 2294.28 644.065 1823.72 0.23431
7741.74 4807.1 2935.58 19.0956 2935.4 27.0506 1.87884 -731.758 4.75239 798.723 731.776 38.2137 0.221766
18359.7 8519.58 9841.02 21.67 9840.98 -14.6771 -22.0408 -5218.02 7.15042 3023.39 5218.08 0.105658 0.56985
10591.3 1722.5 8869.74 -27.9314 8869.69 -10.0975 13.064 -3667.29 -6.98267 2781.89 3667.32 0.105658 0.317832
55653.3 1264.05 54390.1 18.8662 54390.1 33.7755 -4.39525 -6121.84 16.1439 3766.86 6121.86 0.105658 1.57713
49728.9 23381.6 26348.2 4.10924 26348.1 58.924 -2.99895 -3650.05 -0.213085 1297.03 3650.05 0.105658 1.43414
19531.6 16897.1 2635.42 18.7063 2635.29 -18.0756 -3.69795 -268.49 -7.27722 1397.53 268.614 1644.51 0.606357
38165.8 35375 2791.8 12.6013 2791.74 13.7229 -8.64196 -3831.53 -15.7557 836.682 3831.57 0.105658 1.13924
22561.2 748.048 21814.1 3.10958 21814.1 1.05168 -9.67165 -2776.35 -9.42065 3975.51 2776.38 1356.68 0.698925
105143 44160.1 60984.1 27.6438 60984.1 -18.8482 4.73494 -7654.65 21.7706 3479.98 7654.68 0.105658 2.62312
20462 8260.5 12202.5 11.7092 12202.4 -34.5585 5.13509 -3473.11 16.6362 3053.74 3473.16 0.105658 0.635063
869.351 563.341 306.949 3.46022 306.928 0.947062 -11.9413 -299.994 9.52359 380.849 300.382 48.2046 0.00993716
