# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
10150.2 4731.34 5419.82 -13.522 5419.8 10.1131 12.8932 -2171.99 3.25316 2424.14 2172.03 152.598 0.984092
3747.06 147.658 3600.35 -2.10778 3600.34 -0.943249 -7.20044 -2143.38 6.28988 1815.74 2143.4 0.105658 0.288508
2971 748.857 2223.09 2.36273 2223.07 -7.2641 -8.99133 -152.628 3.49229 1678.43 152.932 1942.56 0.210087
25670.9 535.353 25136.5 -5.62742 25136.5 0.495789 -2.5299 -2404.39 2.59879 3819.05 2404.4 2395.81 2.56969
49366.8 42805.3 6562.47 23.5375 6562.4 -18.2206 -18.4623 -4094.15 15.5008 2491.61 4094.22 0.105658 4.62819
10988.1 6874.1 4114.93 0.910645 4114.93 5.30833 -4.50939 -4431.65 -14.4189 2107.89 4431.67 0.105658 1.0752
29716.9 1947.29 27770.5 12.1796 27770.5 17.2028 -4.57365 -360.112 10.448 2338.41 360.293 22248.2 2.94812
45248.4 18059.5 27189.8 -8.47244 27189.8 2.98611 12.0804 -4785.64 10.2095 3163.41 4785.67 0.105658 4.29472
25122.3 20680.5 4442.77 -16.4171 4442.74 -3.93584 13.489 -2654.82 9.98725 1734.72 2654.87 0.105658 2.51734
27018 5510.76 21508.2 30.1717 21508.1 -17.0639 6.49638 -1014.57 17.0962 3873.48 1014.73 9702.55 2.69713
26385.9 20717.4 5669.46 31.2245 5669.32 -23.9359 7.49561 -315.244 18.3423 1411.02 315.866 4530.73 2.63751
16998.9 933.435 16066.4 -2.14276 16066.4 3.91999 -5.14075 -1068.13 -1.07917 3281.74 1068.15 5455.31 1.71123
3120.89 1804.6 1317.23 -11.4067 1317.16 -5.82631 -7.26207 -119.263 14.5902 1066.39 120.371 959.516 0.224933
32997.1 19264.6 13733.4 -25.8241 13733.3 53.7516 5.01122 -703.265 -15.0316 2731.62 703.444 9635.89 3.24568
18718.2 16100.3 2618.88 16.8995 2618.82 -7.64844 -2.12779 -903.747 5.84966 1013.5 903.768 60.4818 1.88692
35900.3 14519.3 21381.9 22.2854 21381.8 65.7798 5.23958 -92.792 16.8813 2503.07 94.4605 6404.36 3.50273
10677.8 2029.26 8649.52 4.00548 8649.52 -4.36123 6.45038 -4578.27 -11.6009 583.855 4578.29 0.105658 1.04152
23669.3 5827.95 17842.3 -1.57926 17842.2 33.1325 -3.41102 -1733.75 4.91512 2939.15 1733.76 3155.01 2.37752
4301.98 3171.54 1131.38 -8.22539 1131.35 2.57949 19.7697 -3263.29 10.2013 1248.19 3263.37 0.105658 0.346476
8458.69 5775.8 2683.83 -29.4809 2683.59 -19.5029 27.6361 -3402.17 12.9056 1694.83 3402.31 0.105658 0.798921
24330.4 21160.2 3171.22 -49.5399 3170.82 -9.6916 15.2937 -1520.44 -12.414 1698.2 1520.57 108.713 2.44135
28174.6 4852.21 23323.4 4.09574 23323.4 11.5579 -6.63849 -320.601 17.233 2465.29 321.133 8326.68 2.8054
108.939 43.7124 66.166 0.965359 66.0293 -4.13938 -3.03551 -190.37 8.94477 114.196 190.604 0.105658 0.000825216
702.121 135.049 568.011 -5.80399 567.951 -5.77477 -6.79648 -187.602 -16.0334 794.762 188.408 401.123 0.0226053
19424.8 3863.11 15562.7 24.4966 15562.6 -4.66504 1.15557 -1230.99 3.23673 3269.96 1230.99 5578.42 1.95832
9383.8 2392.07 6992.66 -23.0205 6992.61 -15.8041 6.51834 -4104.61 -9.15043 2148.14 4104.62 0.105658 0.900357
49551.8 30048.1 19504.7 12.8757 19504.7 15.8093 9.71167 -731.707 1.88615 2648.9 731.774 8252.84 4.64296
21741.9 6558.63 15184.2 5.35447 15184.2 11.2008 2.34559 -5531.6 -22.1047 3707.39 5531.64 0.105658 2.18919
8228.74 2386.44 5843.24 16.5232 5843.21 10.2571 3.21567 -185.109 3.2634 1443.02 185.166 1658.23 0.773654
13718.4 5679.07 8040.26 2.10764 8040.26 -4.38889 6.679 -1852.22 -11.9655 1662.21 1852.27 0.105658 1.36817
23902.7 6266.28 17637.3 -9.03404 17637.3 -12.1321 1.41503 -1205.11 -17.3336 3466.21 1205.24 6577.72 2.4001
6174.6 1525.39 4650.15 27.7918 4650.06 -7.24673 -3.25496 -1702.96 -3.0284 2323.32 1702.97 497.834 0.548281
7571.93 2171.69 5401.19 -15.8995 5401.1 -24.998 -0.402473 -2206.38 27.3084 2094.49 2206.55 0.105658 0.701482
786.496 433.259 354.176 1.49133 354.165 -2.28833 4.00739 -1005.24 20.9596 519.368 1005.47 0.105658 0.0273361
82101.4 22340.7 59761.7 11.6062 59761.7 -13.5994 7.05045 -6413.11 -6.62996 3567.7 6413.12 0.105658 7.02763
2927.14 203.304 2724.77 -0.657411 2724.77 -2.12474 11.3983 -2160.36 -14.4106 1345.01 2160.44 0.105658 0.205774
74362.6 11798.4 62565.1 12.2354 62565.1 7.30971 6.07634 -1191.52 -11.3774 3783.85 1191.59 18362.8 6.49471
4251.11 2572.31 1679.74 9.98966 1679.68 11.0722 -13.9129 -1568.4 6.20774 1424.76 1568.47 0.105658 0.341107
26393.8 3848.25 22546.4 -43.2056 22546.4 5.30122 11.5918 -314.339 0.5979 2270.47 314.554 11732.6 2.63826
24608.1 2660.13 21948.9 -23.1277 21948.9 9.43249 -0.97186 -2627.33 9.58329 3549.36 2627.35 811.381 2.46807
38231.3 37839.9 392.267 0.929797 392.104 11.2658 0.31286 -450.501 6.54439 539.42 450.549 45.7645 3.70516
14652.1 9036.41 5616.62 -9.81521 5616.59 16.855 11.8922 -3433.49 -12.8367 2209.68 3433.54 0.105658 1.46685
19977.5 10086 9892.48 -28.1643 9892.22 -65.3381 15.445 -2492.57 13.7086 1236.15 2492.66 0.105658 2.01384
1957.15 1478.73 479.358 -6.17091 479.318 -0.353194 7.30496 -1173.46 14.6722 447.978 1173.58 0.105658 0.115221
24662 8489.65 16173.3 -24.2685 16173.2 32.2009 14.7255 -5806.68 2.0922 2937.11 5806.7 0.105658 2.47321
30575.3 14844.8 15731.4 3.35928 15731.4 48.1699 -3.49878 -3225.9 -0.2486 3368.66 3225.9 88.1181 3.02678
19531.6 16897.1 2635.42 18.7063 2635.29 -18.0756 -4.31428 -268.49 -8.49009 1549.94 268.659 2098.36 1.96905
38165.8 35375 2791.8 12.6013 2791.74 13.7229 -10.0823 -3831.53 -18.3816 1181.5 3831.59 0.105658 3.69951
22561.2 748.048 21814.1 3.10958 21814.1 1.05168 -11.2836 -2776.35 -10.9908 2340.05 2776.39 0.105658 2.26966
20462 8260.5 12202.5 11.7092 12202.4 -34.5585 5.99094 -3473.11 19.4089 1703.48 3473.17 0.105658 2.06227
869.351 563.341 306.949 3.46022 306.928 0.947062 -13.9315 -299.994 11.1109 431.575 300.523 80.7686 0.0322695
23078.4 3939.01 19140.3 34.8489 19140.3 -8.94666 -19.2117 -5575.69 21.6718 2647.87 5575.76 0.105658 2.32014
8210.84 3508.42 4703.36 11.2795 4703.34 2.9864 -6.22629 -3786.17 -4.01845 2207.64 3786.18 0.105658 0.771686
1641.11 1149.3 492.746 -5.8905 492.633 8.80114 29.4094 -1702.41 -15.8987 616.969 1702.74 0.105658 0.0884201
3841.82 1697.2 2145.56 16.5138 2145.47 10.6237 -6.42131 -879.544 7.71605 642.73 879.601 0.105658 0.29831
36622.9 2011.81 34612 12.0098 34612 0.526729 -12.5436 -4968.61 10.4713 2019.5 4968.64 0.105658 3.56583
12791 1586.88 11205.1 27.0398 11205.1 4.84106 1.3333 -957.803 2.77001 569.206 957.808 0.105658 1.26939
24413.5 21548 2866.41 1.82204 2866.38 11.4317 2.95829 -861.628 14.3587 1989.05 861.753 1314.22 2.44936
34133.1 3022.03 31112 -17.5697 31112 7.59006 6.03076 -3820.78 10.7989 3483.34 3820.8 0.105658 3.34698
4093.34 86.8864 4007.4 3.46213 4007.39 -6.35574 -1.01709 -1587.26 17.0387 1427.88 1587.35 0.105658 0.324529
5844.46 3563.78 2281.62 0.730572 2281.61 -5.32431 10.0828 -1315.98 -8.95954 131.301 1316.05 0.105658 0.512274
24660 9243.8 15417.1 42.2416 15417 27.2065 -8.40582 -5106.96 2.31101 2629.52 5106.97 0.105658 2.47303
162964 3095.73 159869 11.4456 159869 -19.0661 4.37474 -4200.83 12.2176 5514.01 4200.85 1861.89 11.8088
49933.4 17970.3 31964 41.3648 31964 -2.0269 -10.7666 -3833.25 6.73726 4690.91 3833.27 799.957 4.67339
11070.4 3577.15 7494.18 9.55673 7494.11 29.9974 5.44209 -915.64 11.2576 1013.77 915.725 56.0393 1.08411
751.328 702.91 49.3578 -1.26151 49.3392 0.480861 11.9956 -726.819 -0.681168 83.21 726.918 0.105658 0.0253267
174036 45222.2 128815 -61.7926 128815 -32.3854 8.73906 -195.434 -2.56923 6264.1 195.646 114589 12.3839
8725.86 5382.84 3343.96 -2.51582 3343.95 8.10231 4.72806 -107.556 -3.95405 1888.33 107.733 3074.69 0.828249
13063.2 12635.5 428.612 -4.91408 428.508 8.05536 17.6015 -2153.07 -23.523 558.489 2153.27 0.105658 1.29845
2947.01 1268.74 1679.22 -12.4875 1679.17 2.99678 9.34397 -701.661 -2.03463 1570.15 701.726 762.098 0.207727
44681.7 26326.7 18355.9 -10.1237 18355.9 12.2715 -6.47917 -2098.02 15.6617 3047.07 2098.09 2598.29 4.24817
2982.12 577.339 2405.72 8.98946 2405.7 -3.22778 -13.6412 -2497.89 -8.5481 1444.65 2497.94 0.105658 0.211181
5958.4 216.71 5742.62 5.22657 5742.62 1.41468 -4.22469 -1633.38 -4.4089 2726.99 1633.39 704.437 0.524686
28933.7 23105.9 5828.68 5.43326 5828.68 6.49088 3.60318 -5206.4 -10.5544 2368.77 5206.41 0.105658 2.87588
15637.2 11404.8 4233.3 2.08387 4233.29 9.42129 -8.93382 -1389 -16.2723 2064 1389.13 817.721 1.57006
28997.6 9177.16 19821.4 -5.38735 19821.4 14.2496 -6.67769 -4941.21 0.77915 2798.75 4941.21 0.105658 2.8818
42380 814.176 41566.8 -3.35149 41566.8 -8.11581 10.1369 -5614.93 -6.42031 3031.82 5614.95 0.105658 4.05716
66434.9 55376.1 11059.8 12.6426 11059.8 -3.33547 0.424249 -4358.42 3.42014 3729.41 4358.42 0.105658 5.9286
10212.7 338.985 9874.67 1.06185 9874.67 1.89084 -10.9264 -1853.98 -12.3748 2662.23 1854.05 614.19 0.99091
4916.36 224.429 4692.87 -6.46588 4692.85 11.2862 10.6106 -35.1553 -19.1801 1591.09 41.4289 4554.73 0.411894
3173.82 2524.32 650.437 -0.7589 650.407 6.23619 2.37993 -1452.39 -30.855 332.837 1452.72 0.105658 0.230214
14925.4 3760.36 11166 -28.7861 11165.9 13.7877 11.9061 -4152.37 14.1837 3221.89 4152.42 0.105658 1.49558
71365.2 33337.7 38028.4 31.2113 38028.4 -64.3972 -2.7408 -5810.3 29.6102 3260.48 5810.38 0.105658 6.28316
3157.42 2138.75 1019.62 4.34783 1019.43 19.1228 0.890289 -1802.64 -26.2148 1092.44 1802.83 0.105658 0.228575
29094.7 5404.89 23690.7 -42.3597 23690.7 32.5294 15.0075 -4420.08 9.13599 634.181 4420.11 0.105658 2.89075
6075.34 1132.32 4943.96 2.35007 4943.9 25.0167 -4.82959 -131.271 15.1404 2052.1 132.229 4495.77 0.537442
20972.7 6869.31 14104.3 13.583 14104.3 -0.555808 -0.168228 -2309.87 1.309 2669.53 2309.87 228.139 2.11311
16745.4 4008.04 12738.3 -38.7178 12738.2 -31.2482 1.12189 -735.32 1.17367 1541.85 735.322 530.437 1.68508
2080.7 126.79 1954.85 6.2314 1954.84 -3.37327 -7.30609 -28.8346 12.8246 1474.35 32.3926 1898.38 0.126132
220524 66380.6 154145 43.9723 154145 35.1023 -7.3209 -2751.37 -12.749 3741.6 2751.41 1917.18 14.6552
66525.9 5975.71 60551.1 13.1302 60551.1 -28.9859 2.64126 -3874.4 17.2643 3900.95 3874.44 12.3033 5.9353
36305.6 22661.4 13645.1 -2.77192 13645.1 2.95293 10.9196 -5550.47 -17.4204 2854.16 5550.5 0.105658 3.53815
4855.61 2031.94 2824.61 13.9431 2824.51 -20.0162 -23.8394 -3149.29 16.9872 997.845 3149.43 0.105658 0.405382
32224.2 11258.2 20967 26.9444 20967 -12.4355 -11.7925 -3316.52 15.3533 3691.83 3316.58 201.564 3.17631
33779.9 15472.6 18308.2 -9.9688 18308.2 8.34601 -3.53308 -1441.07 -15.5406 3095.9 1441.16 6326.27 3.31556
4723.85 3697.97 1026.82 -6.15065 1026.77 7.82207 11.299 -640.106 -10.2134 896.535 640.287 183.965 0.391287
13604.8 1553.67 12052.1 12.2772 12052.1 -0.834707 -5.33484 -1402.39 -11.941 3585.68 1402.45 3699.88 1.35613
1840.32 582.378 1258.88 9.08174 1258.84 -3.7988 -8.595 16.0021 16.6009 275.636 24.6075 1225.94 0.105117
19469.9 9365.74 10105.1 18.6166 10105.1 -0.741464 -15.1677 -2648.35 13.4568 2746.59 2648.43 60.0088 1.96288
28918.9 28558.7 361.161 -3.04661 361.146 1.22671 18.393 -2237.49 11.7661 527.996 2237.6 0.105658 2.87447
50156.3 35839.9 14317.3 20.6397 14317.3 11.6108 -7.19076 -4878.94 -14.7862 2340.32 4878.97 0.105658 4.69116
21573.2 1931.86 19642.3 8.36151 19642.3 34.7573 2.89977 -675.87 18.2758 3192.27 676.124 11898.2 2.17256
58508.8 22937.4 35572.3 -35.0421 35572.3 5.91005 -5.60193 -1659.1 16.0846 1090.89 1659.18 0.105658 5.33983
90701.7 41161.8 49540.9 13.2825 49540.9 24.1043 7.72442 -6572.26 -5.49864 3446.02 6572.26 0.105658 7.59947
517.503 318.715 199.727 3.87386 199.689 0.250868 -13.0121 -160.529 -1.80963 268.075 161.066 61.5131 0.0134304
154093 42413.8 111681 75.725 111681 -36.43 -9.66101 -3171.9 12.1337 3615.78 3171.94 320.048 11.337
18617.2 5386.09 13232 17.1303 13232 36.4286 -13.3616 -3301.21 5.19664 2311.53 3301.24 0.105658 1.87666
16533.1 1434.27 15099.8 4.28528 15099.8 25.0802 9.53526 13.4082 -10.7274 3783.23 19.6412 14913.8 1.66313
3221 1047.13 2174.8 9.43507 2174.75 -11.7721 -9.1787 -2013.62 8.34808 1846.1 2013.65 0.105658 0.234937
65980.3 25556.3 40425 -4.99295 40425 -22.499 10.7408 -2921.82 -8.51087 4836.04 2921.85 3368.9 5.89552
28160 21538.5 6622.45 -9.02328 6622.41 21.3387 0.804889 -2790.03 -3.46837 2165.71 2790.03 0.105658 2.80405
36943.7 14947.4 21997.3 -6.95392 21997.3 0.817178 -1.56882 -4336.79 -11.1713 3479.12 4336.81 0.105658 3.59376
1618.95 513.946 1105.94 10.7815 1105.83 -11.3355 0.946111 -61.0306 7.62386 1109.61 61.5122 1029.96 0.0866073
20284 12403.6 7881.33 -54.6022 7881.14 4.5239 27.0405 -5043.24 -18.44 3060.26 5043.34 0.105658 2.04452
28288.2 8303.52 19985.6 9.08267 19985.6 -55.3579 -0.930887 -2009.31 -7.83679 2279.28 2009.32 202.632 2.81596
2558.27 1168.98 1390.22 -10.7195 1390.18 -4.53222 2.5362 -796.502 -5.13622 1153.85 796.522 259.825 0.17016
21028.4 14929.4 6099.96 31.2371 6099.85 18.5665 -24.9911 -4973.42 -21.7654 1435.38 4973.53 0.105658 2.11863
52898.9 17984.1 34915.7 2.10071 34915.7 -47.3336 9.44871 -5063.96 1.1766 4097.29 5063.97 0.105658 4.90761
23172 7725.34 15447.6 -8.85555 15447.6 30.2452 4.80089 -2164.89 5.90008 1649.99 2164.9 0.105658 2.32925
2568.2 1748.27 820.871 -2.72938 820.853 -4.69111 4.88736 -1239.8 26.687 863.586 1240.09 0.105658 0.171102
43962.6 10714.6 33249 -52.7547 33249 -16.786 8.08457 -6814.82 -1.92985 4002.64 6814.83 0.105658 4.18881
