# Enu Ex El Plx Ply Plz vtx_x vtx_y vtx_z mu_propagated_dist vtx_dist_to_detector E_mu_at_detector w
17924.8 2635.65 15290.1 13.6739 15290.1 -13.3737 3.66838 -5143.18 11.2466 3955.62 5143.2 0.105658 1.27943
4705.33 852.231 3854.04 -16.0553 3854.01 2.72923 4.8354 -3245 12.7406 1849.67 3245.03 0.105658 0.243412
80802.5 41997.1 38806.4 -11.5418 38806.4 15.5716 -0.470511 -1018.84 -10.2696 3854.66 1018.89 19178.1 5.72923
3860.02 1452.67 2408.28 -1.55009 2408.28 -0.612379 -5.37132 -1774.35 19.363 513.648 1774.47 0.105658 0.184891
10728.9 1243.73 9486.13 -21.9787 9486.09 19.084 13.7453 -3758.3 -7.34041 2492.75 3758.33 0.105658 0.704095
988.973 6.77917 983.133 1.44583 983.131 1.35375 5.27685 -1116.87 -16.452 879.172 1117 0.105658 0.02265
63557.1 48991 14567 -0.53774 14567 -5.14368 7.0012 -7561.66 11.8358 1056.67 7561.67 0.105658 4.61548
8217.92 1615.93 6602.93 12.6921 6602.92 -2.84964 -0.508142 -1039.77 -5.33349 2748 1039.78 2651.88 0.506514
9756.75 338.495 9419.2 -1.85114 9419.19 9.45612 -8.94204 -2411.67 5.48048 2083.53 2411.7 0.105658 0.627112
19471.8 12044.5 7428.23 14.5354 7428.16 28.7063 -15.6792 -3585.01 -9.50692 2223.91 3585.06 0.105658 1.40266
12895.4 3687.03 9209.32 6.10531 9209.32 -6.36173 -0.355236 -1120.89 2.9431 2421.64 1120.89 4256.08 0.876893
96221.7 25331 70891.7 -7.35286 70891.7 24.9672 -1.32757 -4482.22 -8.85091 2615 4482.23 0.105658 6.67278
1093.41 60.9242 1033.42 4.46006 1033.41 -1.07544 -12.6299 -1120.29 -1.06644 817.666 1120.36 0.105658 0.0267652
68900.1 18556.3 50344.8 -36.093 50344.8 23.7557 12.6503 -2900.83 15.0738 4172.2 2900.89 2672.13 4.96773
34280.7 7658.3 26623.3 22.6861 26623.3 -38.0764 -4.0255 -5103.87 -1.51181 1392.35 5103.87 0.105658 2.54831
16742.1 175.366 16567.6 -3.70616 16567.6 2.58131 1.2361 -2460.89 -18.028 2221.93 2460.96 0.105658 1.18491
77305.2 713.707 76592.4 -12.1618 76592.4 19.197 -10.2552 -150.176 -17.345 1198.55 151.522 24086.5 5.50863
11226.4 1361.88 9865.5 -4.88311 9865.48 -15.3362 9.58856 -4174.5 -5.62392 2507.69 4174.51 0.105658 0.743652
61790.8 4368.41 57423.3 -8.13291 57423.3 -32.7886 -4.17519 -7148.57 -7.31469 3494.66 7148.58 0.105658 4.49745
11228.7 5536.67 5693.02 -12.4863 5693 4.58102 2.14735 -3249.67 -22.3172 3097.09 3249.74 0.105658 0.743836
1400.67 105.984 1295.63 -1.6595 1295.62 3.10445 -7.33133 -1766.24 10.648 1150.27 1766.29 0.105658 0.0400841
124535 12629.5 111907 1.91539 111907 -25.1312 -9.84294 -1953.79 6.98855 2673.82 1953.83 12744.5 8.29937
140048 2882.31 137167 -18.8677 137167 41.9015 -4.09167 -430.357 -9.80737 5135.17 430.488 106027 9.14135
21875.3 1790.41 20085.9 -2.97958 20085.9 5.71222 -9.16256 -5164.54 15.6185 3316.59 5164.57 0.105658 1.59304
41006.6 17317.4 23690.2 -20.9476 23690.2 -2.21227 7.22423 -1777.38 8.45156 2307.69 1777.42 385.11 3.0456
12855.1 2287.76 10568.3 -21.7498 10568.3 13.9346 7.50847 -4777.14 -4.84276 2837.9 4777.15 0.105658 0.873659
30764.3 4945.21 25820 0.189125 25820 6.97488 -3.40231 -6106.91 -5.85421 1664.67 6106.92 0.105658 2.28256
13684.3 3256.31 10429 -36.1652 10428.9 -36.4173 -3.5117 -827.461 10.1136 2184.3 827.53 2695.75 0.940045
5638.62 2913.16 2726.39 -12.9369 2726.35 -6.36166 14.6442 -3340.58 -0.373587 1960.54 3340.61 0.105658 0.31081
17147.6 765.703 16382.8 16.6739 16382.8 -8.31977 -5.78119 -4811.06 3.72608 1822.63 4811.06 0.105658 1.21734
16998.9 933.435 16066.4 4.44664 16066.4 0.430247 8.22794 -1691.18 0.251506 2469.37 1691.2 693.859 1.20546
2169.54 1093 1077.48 0.966771 1077.42 10.7821 6.29666 -595.259 -10.1222 837.709 595.379 162.584 0.0794983
2056.91 483.039 1574.81 -8.46076 1574.78 -7.15242 15.6069 -1712 -0.343876 888.433 1712.07 0.105658 0.0732819
1510.7 581.077 930.565 1.6247 930.563 0.928023 -2.71837 -1176.75 -20.5049 890.73 1176.94 0.105658 0.0452401
3016.27 1602.44 1414.77 15.8168 1414.66 -6.82231 -17.3144 -1040.42 -6.41774 996.632 1040.59 0.105658 0.129867
25301.1 4558.96 20743.1 12.6343 20743.1 3.4031 -3.73439 -3471.6 8.87765 3788.22 3471.61 364.278 1.86167
19426 2643.35 16783.6 -10.0666 16783.5 14.8694 -6.53161 -2228.21 -2.82014 3352.48 2228.22 877.953 1.399
23005.6 3011.42 19995.1 0.875993 19995.1 2.34286 10.5985 -726.367 -12.9619 2866.92 726.56 10337.8 1.68207
11619.2 2964.65 8655.52 -5.62046 8655.5 20.8902 1.02011 -1580.56 16.1628 2317.06 1580.64 810.679 0.774942
14311.2 11007.4 3304.72 13.2867 3304.69 -7.05793 -15.6063 -4097.38 2.92848 1927.25 4097.41 0.105658 0.990255
2988.31 351.085 2638.17 -4.92538 2638.15 -8.18667 -3.10058 -737.478 -11.1219 1651.85 737.568 851.025 0.128116
23669.3 5827.95 17842.3 -2.31266 17842.2 -33.0894 -3.41102 -1733.75 4.91512 2169.23 1733.76 335.709 1.73416
4301.98 3171.54 1131.38 -8.22539 1131.35 2.57949 19.7697 -3263.29 10.2013 699.63 3263.37 0.105658 0.215133
26529.5 20312.4 6218.04 9.52729 6218.03 4.59643 -2.46367 -4450.43 -8.00122 2117.12 4450.43 0.105658 1.95715
28017.5 10176.9 17841.5 2.89206 17841.5 -19.502 1.21603 -4500.08 -12.459 4301.36 4500.1 0.105658 2.07214
30179.1 23738.7 6441.35 -5.04815 6441.35 -1.39879 -3.16774 -1998.73 -3.08756 2240.24 1998.73 145.73 2.23794
17013 215.203 16798.7 1.11156 16798.7 -2.274 6.24879 -805.582 -5.25085 2615.53 805.624 10662.2 1.20658
32149.8 24395 7755.74 6.08328 7755.73 0.576592 -6.20831 -1999.68 5.36864 642.467 1999.7 0.105658 2.38777
11121.3 1116.56 10005.7 6.31787 10005.6 -26.4862 -9.3161 -961.623 -9.90889 2913.76 961.719 4147.18 0.735286
31991.5 1918.64 30073.8 -2.38328 30073.8 1.14078 8.64987 -5849.56 12.4198 2584.17 5849.58 0.105658 2.37579
30578 80.4127 30498.5 5.436 30498.5 2.06186 -9.74449 -1549.15 -17.6001 3532.2 1549.28 6845.14 2.26837
4406.61 2695.72 1711.83 16.1439 1711.75 -0.363485 -12.3024 -1260.09 2.2124 1164.59 1260.16 0.105658 0.222412
17881.3 1167.65 16714.6 -1.62077 16714.5 12.4743 4.87902 -4365.21 -20.5814 1641.39 4365.26 0.105658 1.27595
23902.7 6266.28 17637.3 -14.341 17637.3 -4.80996 3.92943 -3094.87 -18.6372 2411.89 3094.93 0.105658 1.75246
5827.6 5223.08 605.462 8.08977 605.298 -11.5307 -13.5421 -1191.92 8.66324 410.264 1192.03 0.105658 0.324735
16409.3 3230.56 13179.6 3.14614 13179.6 -1.7342 5.92983 -3032.91 0.426253 1979.75 3032.91 0.105658 1.15828
106435 41318.3 65117.6 0.336867 65117.6 1.63695 -1.25226 -6989.04 11.5802 2539.87 6989.05 0.105658 7.27421
15529.3 1751.53 13778.8 6.77077 13778.8 0.993872 -7.20632 -2327.45 -18.3605 2016.36 2327.54 0.105658 1.08783
20232.8 5140.13 15093.6 22.4422 15093.6 10.0508 5.29375 -2903.26 10.9725 808.597 2903.29 0.105658 1.4631
87651.8 74173.8 13479 12.2922 13479 8.02108 -10.9617 -1228.08 15.9069 2806.84 1228.23 4053.1 6.15399
42992.3 14004.7 28988.5 20.771 28988.5 45.5321 0.797971 -235.929 -11.4224 3979.52 236.206 25077.7 3.18972
10591.3 7076.26 3515.98 -20.1681 3515.92 -7.29097 15.2413 -3667.29 -8.14645 575.191 3667.33 3.64695 0.693172
7521.91 29.2748 7493.58 -0.479156 7493.58 -4.99047 2.90029 -3712.73 -10.6423 1670.3 3712.75 0.105658 0.452714
5186.77 2046.13 3141.59 -6.04885 3141.58 0.982913 7.50411 -652.713 -11.006 1773.06 652.849 1581.45 0.277871
55653.3 2069.1 53585.1 -2.13042 53585.1 17.4729 2.59288 -135.436 16.2812 5635.3 136.435 49348.7 4.08119
19531.6 1418.09 18114.4 -18.5838 18114.4 1.04761 -8.03623 -2607.98 -11.3757 2823.37 2608.02 632.212 1.40742
81905.1 795.925 81110.2 16.4021 81110.2 10.4967 -7.64758 -384.151 -3.49667 2734.72 384.243 42158.9 5.79824
26568.9 9533.46 17036.4 15.7242 17036.3 -22.7054 -0.226952 -1695.15 -12.0748 2723.6 1695.19 1005.82 1.96021
139488 101514 37975.5 10.6741 37975.5 15.1835 3.4054 -7416.55 5.60033 3234.4 7416.55 0.105658 9.11136
72686 50130.1 22556.8 2.56005 22556.8 -11.2084 1.22079 -1289.17 -15.3658 3746.87 1289.26 5755.84 5.21333
4165.82 2495.72 1671.04 6.58182 1670.99 10.9638 -10.2272 -2439.79 -2.7954 1496.53 2439.82 0.105658 0.205726
29832.2 6102.47 23730.7 -9.91723 23730.7 16.5415 -7.82784 -5072.98 11.5424 2683.31 5072.99 0.105658 2.21144
7210.61 982.691 6228.86 -1.35417 6228.83 -18.8506 3.99491 -808.256 16.3925 2456.8 808.432 2347.86 0.428847
1670.63 231.075 1440.5 -7.92907 1440.45 7.87437 9.50601 -251.849 13.8656 992.534 252.409 1099.11 0.0530526
6439.54 749.064 5691.41 8.17301 5691.38 -18.6884 -4.38051 -545.628 -8.83304 2974.13 545.717 3368.59 0.370374
7231.45 2878.62 4353.76 13.2854 4353.73 9.78552 -5.69514 -1776.53 8.02088 1476.2 1776.56 0.105658 0.43044
12322.1 4167.31 8155.74 -18.8595 8155.65 -33.1759 4.70702 -3822.98 0.00946297 2313.92 3822.98 0.105658 0.831053
5488.2 2180.26 3308.87 9.30941 3308.8 -20.3823 -3.48472 -297.728 -7.48526 1523.01 297.842 1417.56 0.299785
14365 4514.11 9851.78 -41.1592 9851.66 -27.4337 18.9916 -2162.41 -1.02841 2808.83 2162.49 444.919 0.994556
14210.4 6350.29 7861.09 -7.80141 7861.08 11.2718 -0.637407 -2351.85 -1.33067 1730.75 2351.85 0.105658 0.982178
6199.69 4246.59 1954.03 3.74397 1953.9 22.5737 7.3871 -1047.63 -30.5022 1631.33 1048.1 421.245 0.3524
6677.96 3590.31 3088.58 1.4308 3088.58 -7.42171 2.879 -1824.35 22.4358 1296.24 1824.5 0.105658 0.388352
4579.11 1410.53 3169.51 9.59334 3169.5 -3.27677 2.91676 -329.851 9.77205 781.065 330.009 300.174 0.2345
2298.86 1054.31 1245.49 -6.84202 1245.47 -1.6735 7.91079 -2241.08 17.4419 1032.43 2241.17 0.105658 0.0867957
30432.9 5185.63 25248.2 23.9818 25248.2 1.79545 -13.2899 -5718.5 0.767566 4201.23 5718.51 0.105658 2.25732
29978.6 4142.78 25836.8 6.70184 25836.8 19.7061 -4.22555 -787.221 14.0194 2511.12 787.357 5721.11 2.22263
17931.4 11411.4 6520.9 -1.88878 6520.89 -8.10609 -4.85562 -3498.63 10.8117 2494.51 3498.65 0.105658 1.27996
16946.5 355.117 16592.3 2.81299 16592.3 8.5775 -3.68532 -3438.13 17.842 2014.06 3438.18 0.105658 1.20127
16594.5 322.182 16273.2 -5.88874 16273.2 -5.87803 6.56083 -3924.51 12.1859 3473.28 3924.54 0.105658 1.1731
25022.9 11082.9 13941 -11.6534 13941 4.3226 9.6672 -115.103 2.08278 3450.13 115.527 12954.2 1.84
18912.4 2066.58 16846.7 -2.68832 16846.7 31.9519 10.2937 -763.043 6.60535 2155.55 763.141 1658.01 1.35815
751.328 115.954 636.314 8.68221 636.254 0.644348 -2.64409 -856.787 -11.5668 761.75 856.869 0.105658 0.0142136
1682.4 430.122 1253.22 3.98862 1253.21 -0.610005 -1.29419 -1173.3 17.2669 1270.32 1173.43 58.3003 0.0536417
19310.4 167.607 19143.7 -6.30683 19143.7 -3.43433 -0.11504 -1592.43 -3.21522 3807.59 1592.43 3456.43 1.38984
2337.46 399.848 1938.55 -2.59649 1938.55 -1.02206 11.2112 -718.274 -2.33052 1691.23 718.366 914.08 0.0890037
